File Name,AST Similarity,Cosine TF-IDF Similarity,CodeBERT Semantic Similarity,CodeT5 Semantic Similarity,Node Overlap Similarity,Edge Overlap Similarity,CFG Similarity,Data Flow Similarity,Token Edit Similarity,Path Jaccard Similarity,Rabin Karp Similarity,NCD Similarity,MinHash Similarity,Dice Trigram Similarity,Execution Trace Similarity,CodeBLEU Score,Weisfeiler-Lehman Similarity,Jaro-Winkler Similarity,LCS Similarity,N-gram Token Similarity,clone_type
Clone_2436.c,1.0,1.0,0.99972075,0.9954422,0.125,0.0,0.658768322,0.827319932,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2437.c,1.0,1.0,0.99973255,0.99615115,0.14893617,0.019607843,0.59023589,0.898334945,1.0,1.0,1.0,0.12962963,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2438.c,1.0,1.0,0.9997269,0.99557143,0.14893617,0.0,0.678968099,0.807670716,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2439.c,1.0,1.0,0.99971205,0.99025905,0.14893617,0.0,0.881351453,0.782730577,1.0,1.0,1.0,0.118644068,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_244.c,1.0,1.0,0.996609,0.9795712,0.151515152,0.028571429,0.675469017,0.880587197,1.0,1.0,1.0,0.195652174,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2440.c,1.0,1.0,0.99971205,0.99025905,0.14893617,0.0,0.6868875,0.618460827,1.0,1.0,1.0,0.118644068,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2441.c,1.0,1.0,0.99966466,0.9951941,0.14893617,0.0,0.634482126,0.577846937,1.0,1.0,1.0,0.114754098,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2442.c,1.0,1.0,0.9996788,0.9956406,0.14893617,0.0,0.806575665,0.834672414,1.0,1.0,1.0,0.109375,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2443.c,1.140298507,0.883128204,0.9921902,0.9734935,0.11627907,0.0,0.872573262,0.679484853,0.965517241,0.928571429,0.5,0.220338983,0.923076923,1.333333333,0,0.947044335,0.695652174,0.961538462,0.965517241,0.8,type3
Clone_2444.c,1.0,0.818180207,0.99678665,0.89201987,0.127272727,0.0,0.501995659,0.619556026,0.894736842,1.0,0.217391304,0.333333333,0.754385965,0.956521739,0,0.947368421,1.0,0.933333333,0.894736842,0.636363636,type3
Clone_2445.c,1.0,0.669418852,0.99726367,0.95577013,0.127272727,0.0,0.605532803,0.653821725,0.894736842,1.0,0.260869565,0.245614035,0.694915254,0.956521739,0,0.947368421,1.0,0.947933884,0.894736842,0.636363636,type3
Clone_2446.c,1.0,0.820020739,0.9988833,0.9677061,0.127272727,0.0,0.836444251,0.626469847,0.947368421,1.0,0.5,0.185185185,0.666666667,1.4,0,0.973684211,1.0,0.984210526,0.947368421,0.8,type3
Clone_2447.c,1.0,0.799518995,0.99707115,0.88305986,0.127272727,0.0,0.536059279,0.888629695,0.894736842,1.0,0.272727273,0.320754717,0.639344262,0.956521739,0,0.947368421,1.0,0.932075472,0.894736842,0.636363636,type3
Clone_2448.c,1.0,0.820020739,0.9992903,0.96307135,0.127272727,0.0,0.693731098,0.507680566,0.947368421,1.0,0.529411765,0.222222222,0.785714286,1.4,0,0.973684211,1.0,0.992035398,0.947368421,0.8,type3
Clone_2449.c,1.0,0.706077774,0.99594593,0.8478031,0.127272727,0.0,0.516372306,0.700699736,0.894736842,1.0,0.304347826,0.283018868,0.5625,0.956521739,0,0.947368421,1.0,0.95,0.894736842,0.636363636,type3
Clone_245.c,1.0,1.0,0.996609,0.9795712,0.151515152,0.0,0.753903368,0.730480823,1.0,1.0,1.0,0.195652174,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2450.c,1.158783784,0.818180207,0.9877415,0.95824707,0.142857143,0.0,0.802496932,0.552421696,0.956521739,0.916666667,0.4,0.282051282,0.923076923,1.166666667,0,0.936594203,0.631578947,0.934782609,0.956521739,0.75,type3
Clone_2451.c,1.125668449,0.846647354,0.9951545,0.97779655,0.137254902,0.0,0.799704666,0.683016891,0.971428571,0.941176471,0.625,0.215686275,0.923076923,1.444444444,0,0.956302521,0.740740741,0.953608247,0.971428571,0.833333333,type3
Clone_2452.c,1.0,1.0,1.0000002,1.0,0.111111111,0.0,0.74022923,0.723113462,1.0,1.0,1.0,0.046511628,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2453.c,1.0,1.0,1.0,1.0000001,0.111111111,0.0,0.86068485,0.661432149,1.0,1.0,1.0,0.055555556,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2454.c,1.0,1.0,1.0,0.99999994,0.111111111,0.014925373,0.663563527,0.77847495,1.0,1.0,1.0,0.045977011,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2455.c,1.0,1.0,0.99999994,1.0000002,0.111111111,0.0,0.595213096,0.656015431,1.0,1.0,1.0,0.057142857,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2456.c,1.0,1.0,1.0000001,1.0,0.111111111,0.014925373,0.602422466,0.682009691,1.0,1.0,1.0,0.04109589,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2457.c,1.0,1.0,0.99999976,1.0,0.111111111,0.014925373,0.559345789,0.680584718,1.0,1.0,1.0,0.040540541,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2458.c,1.0,1.0,0.99999976,0.99999994,0.111111111,0.014925373,0.782474173,0.691985108,1.0,1.0,1.0,0.047619048,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2459.c,1.0,1.0,1.0000001,1.0000001,0.111111111,0.0,0.683061306,0.82046142,1.0,1.0,1.0,0.04109589,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_246.c,1.0,1.0,0.996609,0.9795712,0.151515152,0.0,0.523078547,0.779109148,1.0,1.0,1.0,0.195652174,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2460.c,1.0,1.0,0.99999994,1.0,0.111111111,0.014925373,0.593989755,0.560734984,1.0,1.0,1.0,0.048192771,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2461.c,1.0,1.0,1.0000001,1.0,0.111111111,0.0,0.597176563,0.6118993,1.0,1.0,1.0,0.038961039,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2463.c,1.0,1.0,0.9999999,1.0,0.161290323,0.03030303,0.525205428,0.689200694,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2464.c,1.0,1.0,0.99999994,1.0,0.161290323,0.0,0.696665988,0.797934432,1.0,1.0,1.0,0.088235294,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2465.c,1.0,1.0,0.9997333,0.98941165,0.151515152,0.0,0.559368495,0.822752913,1.0,1.0,1.0,0.162162162,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2466.c,1.0,1.0,0.99983346,0.9828086,0.11627907,0.0,0.683461942,0.787785567,1.0,1.0,1.0,0.134615385,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2467.c,1.0,1.0,0.9998281,0.9861723,0.11627907,0.022222222,0.789158235,0.596018187,1.0,1.0,1.0,0.134615385,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2468.c,1.0,1.0,0.99983346,0.9828086,0.11627907,0.0,0.853153,0.659195721,1.0,1.0,1.0,0.134615385,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2469.c,1.0,1.0,0.99999976,1.0000001,0.111111111,0.0,0.742982318,0.824169448,1.0,1.0,1.0,0.059701493,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_247.c,1.0,1.0,0.996609,0.9795712,0.151515152,0.0,0.691606482,0.772959818,1.0,1.0,1.0,0.195652174,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2470.c,1.0,1.0,1.0,1.0,0.111111111,0.0,0.51754138,0.503866502,1.0,1.0,1.0,0.050847458,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2471.c,1.0,1.0,0.99999994,1.0000001,0.11627907,0.0,0.818202273,0.864922801,1.0,1.0,1.0,0.070175439,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2472.c,1.0,1.0,0.99999976,1.0000001,0.111111111,0.021276596,0.539642855,0.704547273,1.0,1.0,1.0,0.051948052,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2473.c,1.0,1.0,0.9999998,0.9999999,0.111111111,0.0,0.882210234,0.810199894,1.0,1.0,1.0,0.047619048,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2474.c,1.0,1.0,0.99999964,1.0000001,0.111111111,0.0,0.785661848,0.716965646,1.0,1.0,1.0,0.052631579,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2475.c,1.0,1.0,1.0000001,0.99999994,0.111111111,0.0,0.76077609,0.764416301,1.0,1.0,1.0,0.0625,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2476.c,1.0,1.0,1.0,1.0,0.111111111,0.0,0.863715393,0.674039485,1.0,1.0,1.0,0.046875,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2477.c,1.0,1.0,0.99999964,1.0000002,0.111111111,0.021276596,0.747661497,0.617885024,1.0,1.0,1.0,0.050847458,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2478.c,1.0,1.0,1.0000001,0.9999998,0.126760563,0.0,0.53320219,0.502914645,1.0,1.0,1.0,0.06185567,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2479.c,1.0,1.0,1.0,1.0000001,0.126760563,0.0,0.668254888,0.527120114,1.0,1.0,1.0,0.046511628,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_248.c,1.0,1.0,0.996609,0.9795712,0.151515152,0.0,0.789292106,0.755141207,1.0,1.0,1.0,0.195652174,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2480.c,1.0,1.0,0.99991566,0.9972878,0.126760563,0.0,0.699061379,0.662645313,1.0,1.0,1.0,0.072916667,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2481.c,1.158783784,0.818180207,0.9923883,0.9657352,0.142857143,0.0,0.533947462,0.797722984,0.956521739,0.916666667,0.444444444,0.214285714,0.923076923,1.166666667,0,0.936594203,0.631578947,0.938356164,0.956521739,0.75,type3
Clone_2482.c,1.158783784,0.818180207,0.99305964,0.9632536,0.142857143,0.0,0.745177077,0.896243911,0.956521739,0.916666667,0.363636364,0.209302326,0.923076923,1.166666667,0,0.936594203,0.631578947,0.94,0.956521739,0.75,type3
Clone_2483.c,1.158783784,0.77651453,0.99214107,0.9486554,0.142857143,0.0,0.691848468,0.528296478,0.956521739,0.916666667,0.363636364,0.25,0.941747573,1.166666667,0,0.936594203,0.631578947,0.926229508,0.956521739,0.75,type3
Clone_2484.c,1.135057471,0.818180207,0.9954834,0.9723606,0.155555556,0.020408163,0.627473049,0.6045537,0.96969697,0.9375,0.5625,0.224489796,0.923076923,1.411764706,0,0.953598485,0.708333333,0.952631579,0.96969697,0.823529412,type3
Clone_2485.c,1.135057471,0.846647354,0.99731755,0.95083123,0.155555556,0.0,0.51209166,0.703833067,0.96969697,0.9375,0.5625,0.189655172,0.923076923,1.411764706,0,0.953598485,0.708333333,0.962809917,0.96969697,0.823529412,type3
Clone_2486.c,1.135057471,0.846647354,0.9963248,0.9760891,0.155555556,0.020408163,0.75772061,0.625081617,0.96969697,0.9375,0.533333333,0.2,0.923076923,1.411764706,0,0.953598485,0.708333333,0.960869565,0.96969697,0.823529412,type3
Clone_2487.c,1.135057471,0.867363685,0.99665636,0.97072595,0.155555556,0.0,0.815725062,0.753373476,0.96969697,0.9375,0.5625,0.183333333,0.923076923,1.411764706,0,0.953598485,0.708333333,0.964,0.96969697,0.823529412,type3
Clone_2488.c,1.142424242,0.818180207,0.9953637,0.9690584,0.136363636,0.021276596,0.898640637,0.821397385,0.967741935,0.933333333,0.533333333,0.224489796,0.923076923,1.375,0,0.950537634,0.695652174,0.951612903,0.967741935,0.8125,type3
Clone_2489.c,1.142424242,0.818180207,0.9945581,0.96849465,0.136363636,0.0,0.539694177,0.719174896,0.967741935,0.933333333,0.533333333,0.22,0.923076923,1.375,0,0.950537634,0.695652174,0.952631579,0.967741935,0.8125,type3
Clone_249.c,1.0,1.0,0.996609,0.9795712,0.151515152,0.028571429,0.817563527,0.528225034,1.0,1.0,1.0,0.195652174,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2490.c,1.135057471,0.818180207,0.99548185,0.97573096,0.155555556,0.0,0.879801542,0.813485415,0.96969697,0.9375,0.5625,0.22,0.923076923,1.411764706,0,0.953598485,0.708333333,0.953608247,0.96969697,0.823529412,type3
Clone_2491.c,1.0,1.0,0.99965763,0.99262977,0.11627907,0.0,0.892697386,0.54461277,1.0,1.0,1.0,0.136363636,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2492.c,1.0,1.0,0.99965763,0.99262977,0.11627907,0.022222222,0.614690387,0.801099757,1.0,1.0,1.0,0.136363636,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2493.c,1.0,1.0,0.99965763,0.99262977,0.11627907,0.0,0.738387172,0.746114218,1.0,1.0,1.0,0.136363636,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2494.c,1.0,1.0,0.99912536,0.9806435,0.151515152,0.0,0.746766652,0.576329362,1.0,1.0,1.0,0.176470588,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2495.c,1.0,1.0,0.99964124,0.99272287,0.11627907,0.0,0.732587917,0.863942299,1.0,1.0,1.0,0.139534884,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2496.c,1.0,1.0,0.99999994,0.99999976,0.130434783,0.0,0.765768651,0.577840062,1.0,1.0,1.0,0.085106383,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2497.c,1.0,1.0,0.99999994,0.99999976,0.130434783,0.0,0.778802896,0.842441002,1.0,1.0,1.0,0.085106383,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2498.c,1.0,1.0,1.0000002,0.9999999,0.130434783,0.0,0.632440073,0.797217005,1.0,1.0,1.0,0.085106383,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2499.c,1.0,1.0,0.99999994,0.99999976,0.130434783,0.020408163,0.832912557,0.690362782,1.0,1.0,1.0,0.085106383,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_25.c,1.0,1.0,0.9992341,0.98887986,0.128205128,0.0,0.732557224,0.894127145,1.0,1.0,1.0,0.125,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type3
Clone_250.c,1.0,1.0,0.9959034,0.9541497,0.151515152,0.0,0.691669735,0.708387341,1.0,1.0,1.0,0.195652174,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2500.c,1.0,1.0,1.0,1.0000002,0.14893617,0.0,0.627921879,0.89048684,1.0,1.0,1.0,0.083333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2501.c,1.0,1.0,1.0,1.0000002,0.14893617,0.019607843,0.632055051,0.602812503,1.0,1.0,1.0,0.083333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2502.c,1.135057471,0.77651453,0.99583495,0.9759373,0.155555556,0.020408163,0.793261802,0.529779067,0.96969697,0.9375,0.5625,0.195652174,0.923076923,1.411764706,0,0.953598485,0.708333333,0.949438202,0.96969697,0.823529412,type3
Clone_2503.c,1.135057471,0.77651453,0.99583495,0.9759373,0.155555556,0.0,0.806034053,0.691294121,0.96969697,0.9375,0.5625,0.195652174,0.923076923,1.411764706,0,0.953598485,0.708333333,0.949438202,0.96969697,0.823529412,type3
Clone_2504.c,1.135057471,0.77651453,0.99583495,0.9759373,0.155555556,0.0,0.632057824,0.662442889,0.96969697,0.9375,0.5625,0.195652174,0.923076923,1.411764706,0,0.953598485,0.708333333,0.949438202,0.96969697,0.823529412,type3
Clone_2505.c,1.076298701,0.905549965,0.9972161,0.97163564,0.097560976,0.0,0.519412935,0.756539899,0.983606557,0.964285714,0.730769231,0.189189189,0.923076923,1.677419355,0,0.973946136,0.787878788,0.973372781,0.983606557,0.9,type3
Clone_2506.c,1.130193906,0.818180207,0.9964513,0.9801108,0.142857143,0.0,0.728629651,0.839344585,0.972972973,0.9375,0.647058824,0.181818182,0.941747573,1.473684211,0,0.955236486,0.708333333,0.958715596,0.972972973,0.842105263,type3
Clone_2507.c,1.0,1.0,0.9999649,0.9931723,0.107692308,0.0,0.787411733,0.596705589,1.0,1.0,1.0,0.095238095,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2508.c,1.0,1.0,0.9999999,1.0000001,0.107692308,0.0,0.82142231,0.80505102,1.0,1.0,1.0,0.046875,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2509.c,1.0,1.0,0.9999624,0.99329907,0.107692308,0.0,0.836353982,0.75784024,1.0,1.0,1.0,0.098360656,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_251.c,1.0,1.0,0.9951615,0.944785,0.121212121,0.029411765,0.647474952,0.810664043,0.952380952,0.1875,0.3,0.212765957,0.694915254,1.090909091,0,0.569940476,0.705882353,0.979069767,0.952380952,0.727272727,type3
Clone_2510.c,1.0,1.0,0.9999647,0.9932557,0.107692308,0.0,0.873795296,0.723278325,1.0,1.0,1.0,0.095238095,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2511.c,0.970434783,0.92074019,0.99793607,0.98971426,0.104477612,0.0,0.618088282,0.568322348,0.978723404,0.954545455,0.789473684,0.157142857,0.98019802,1.583333333,0,0.966634429,0.733333333,0.964473684,0.978723404,0.875,type3
Clone_2512.c,1.0,1.0,0.9999645,0.9934999,0.107692308,0.014492754,0.682377073,0.724636738,1.0,1.0,1.0,0.098360656,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2513.c,1.0,1.0,1.0000001,1.0000002,0.107692308,0.0,0.639288035,0.602217276,1.0,1.0,1.0,0.045454545,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2514.c,1.003597122,1.0,0.9964248,0.9785034,0.106060606,0.028985507,0.87227293,0.833745785,0.936170213,0.791666667,0.541666667,0.169230769,0.923076923,1.307692308,0,0.86391844,0.677419355,0.963513514,0.936170213,0.8,type3
Clone_2515.c,0.97382199,0.92074019,0.9940835,0.97637784,0.102941176,0.028169014,0.742391629,0.679909984,0.916666667,0.76,0.48,0.23943662,0.904761905,1.034482759,0,0.838333333,0.588235294,0.92987013,0.916666667,0.703703704,type3
Clone_2516.c,1.0,1.0,0.9999671,0.99415,0.107692308,0.0,0.881154263,0.844318241,1.0,1.0,1.0,0.086956522,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2517.c,1.0,1.0,0.9997275,0.9808768,0.104477612,0.0,0.803116747,0.762602972,1.0,1.0,1.0,0.19047619,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2518.c,1.0,1.0,0.9993412,0.9792654,0.104477612,0.014084507,0.526545529,0.721167394,1.0,1.0,1.0,0.26984127,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2519.c,1.0,1.0,0.9993258,0.9781772,0.104477612,0.0,0.778160882,0.720744186,1.0,1.0,1.0,0.26984127,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_252.c,1.0,1.0,0.9951615,0.944785,0.121212121,0.029411765,0.567502132,0.760781567,0.952380952,0.1875,0.3,0.212765957,0.694915254,1.090909091,0,0.569940476,0.705882353,0.979069767,0.952380952,0.727272727,type3
Clone_2520.c,1.0,1.0,0.9993817,0.9789628,0.104477612,0.0,0.59129862,0.786733734,1.0,1.0,1.0,0.261538462,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2521.c,1.0,1.0,0.99933344,0.9788254,0.104477612,0.014084507,0.501954553,0.681852045,1.0,1.0,1.0,0.26984127,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2522.c,1.0,1.0,0.9993412,0.9792654,0.104477612,0.014084507,0.768863847,0.633813762,1.0,1.0,1.0,0.26984127,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2523.c,1.0,1.0,0.9997275,0.9808768,0.104477612,0.0,0.864500947,0.800789557,1.0,1.0,1.0,0.19047619,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2524.c,1.0,1.0,0.99849015,0.9722365,0.104477612,0.0,0.785667586,0.636758651,1.0,1.0,1.0,0.253968254,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2525.c,1.0,1.0,0.9997513,0.98282653,0.104477612,0.0,0.574316915,0.593814941,1.0,1.0,1.0,0.184615385,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2526.c,1.0,1.0,1.0000001,1.0000001,0.135135135,0.0,0.836225675,0.502611429,1.0,1.0,1.0,0.085106383,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2527.c,1.0,1.0,1.0,0.9999999,0.11627907,0.0,0.815998238,0.500344994,1.0,1.0,1.0,0.06,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2528.c,1.0,1.0,1.0,1.0000001,0.135135135,0.0,0.609623145,0.872888327,1.0,1.0,1.0,0.083333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2529.c,1.0,1.0,0.9996433,0.99092305,0.14893617,0.0,0.679595475,0.893569627,1.0,1.0,1.0,0.120689655,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_253.c,1.0,1.0,0.9956887,0.9296731,0.121212121,0.0,0.863039565,0.852544115,0.952380952,0.1875,0.3,0.217391304,0.694915254,1.090909091,0,0.569940476,0.705882353,0.979069767,0.952380952,0.727272727,type3
Clone_2530.c,1.0,1.0,0.9993689,0.9952995,0.142857143,0.0,0.765845825,0.664698903,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2531.c,1.0,1.0,0.9997636,0.99452543,0.122807018,0.0,0.589489675,0.627553112,1.0,1.0,1.0,0.092105263,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2532.c,1.0,1.0,0.9997246,0.99524915,0.096774194,0.015384615,0.603381554,0.736634165,1.0,1.0,1.0,0.107692308,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2533.c,1.0,1.0,0.9997246,0.99524915,0.096774194,0.015384615,0.646127569,0.813073206,1.0,1.0,1.0,0.107692308,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2534.c,1.0,1.0,0.9998022,0.9961372,0.117647059,0.0,0.778871641,0.77634226,1.0,1.0,1.0,0.093333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2535.c,1.0,1.0,1.0000002,0.9999999,0.14893617,0.0,0.807966383,0.832501637,1.0,1.0,1.0,0.053571429,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2536.c,1.0,1.0,0.9999999,1.0000001,0.14893617,0.0,0.561736266,0.695208954,1.0,1.0,1.0,0.054545455,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2537.c,1.0,1.0,1.0000001,1.0000001,0.128205128,0.0,0.696749608,0.851066331,1.0,1.0,1.0,0.075,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2538.c,1.443223443,0.913810651,0.9951205,0.96435595,0.3,0.0,0.6126829,0.543975606,0.914285714,0.0,0.421052632,0.155844156,0.818181818,1.1,0,0.457142857,0.444444444,0.957142857,0.914285714,0.65,type3
Clone_2539.c,1.0,1.0,0.99980056,0.99713016,0.142857143,0.018867925,0.679580008,0.873971822,1.0,1.0,1.0,0.083333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_254.c,1.0,1.0,0.9951615,0.944785,0.121212121,0.0,0.827431618,0.756571075,0.952380952,0.1875,0.3,0.212765957,0.694915254,1.090909091,0,0.569940476,0.705882353,0.979069767,0.952380952,0.727272727,type3
Clone_2540.c,1.0,1.0,1.0000001,1.0,0.142857143,0.0,0.859251936,0.531213237,1.0,1.0,1.0,0.048780488,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2541.c,1.0,1.0,0.9996525,0.9948728,0.142857143,0.0,0.604981413,0.660898701,1.0,1.0,1.0,0.112903226,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2542.c,1.448529412,1.0,0.99647206,0.97582877,0.275,0.0,0.798089085,0.704466622,0.941176471,0.0,0.470588235,0.152777778,0.672268908,1.333333333,0,0.470588235,0.56,0.983018868,0.941176471,0.777777778,type3
Clone_2543.c,1.0,1.0,0.99650943,0.98430824,0.111111111,0.0,0.619066256,0.605980687,1.0,1.0,1.0,0.14084507,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2544.c,1.448529412,1.0,0.9976521,0.97491705,0.275,0.0,0.865114285,0.771555835,0.941176471,0.0,0.470588235,0.108108108,0.713043478,1.333333333,0,0.470588235,0.56,0.98137931,0.941176471,0.777777778,type3
Clone_2545.c,1.0,1.0,0.99889565,0.97934616,0.151515152,0.0,0.565038882,0.503723434,1.0,1.0,1.0,0.181818182,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2546.c,1.0,1.0,0.99889565,0.97934616,0.151515152,0.0,0.666325345,0.537433994,1.0,1.0,1.0,0.181818182,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2547.c,1.0,1.0,0.99889565,0.97934616,0.151515152,0.0,0.604484375,0.546571474,1.0,1.0,1.0,0.181818182,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2548.c,1.0,1.0,0.99889565,0.97934616,0.151515152,0.0,0.823194522,0.785824835,1.0,1.0,1.0,0.181818182,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2549.c,1.0,1.0,1.0,0.9999999,0.151515152,0.0,0.703376391,0.586253313,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_255.c,1.0,1.0,0.9956887,0.9296731,0.121212121,0.0,0.571472608,0.871111148,0.952380952,0.1875,0.3,0.217391304,0.694915254,1.090909091,0,0.569940476,0.705882353,0.979069767,0.952380952,0.727272727,type3
Clone_2550.c,1.0,1.0,0.99999994,1.0000001,0.151515152,0.0,0.548455563,0.537116151,1.0,1.0,1.0,0.088235294,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type3
Clone_2551.c,1.376744186,1.0,0.9948798,0.94839716,0.172413793,0.0,0.85501207,0.899552257,0.9,0.0,0.090909091,0.205882353,0.666666667,0.909090909,0,0.45,0.35,0.952631579,0.9,0.636363636,type3
